School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
510084000056,MANCHESTER HIGH,MIDLOTHIAN,VA, 276, 265,2023/2024,11/30/23
510300001255,MANOR HIGH,PORTSMOUTH,VA, 140, 129,2023/2024,11/30/23
510352001562,MARION SENIOR HIGH,MARION,VA, 81, 80,2023/2024,11/30/23
510126000535,MARSHALL HIGH,FALLS CHURCH,VA, 340, 329,2023/2024,11/30/23
510126002947,MARSHALL HIGH SCHOOL ACADEMY,FALLS CHURCH,VA, 15, 14,2023/2024,11/30/23
510240000988,MARTINSVILLE HIGH,MARTINSVILLE,VA, 82, 76,2023/2024,11/30/23
01434037,MASSANUTTEN ACADEMY,WOODSTOCK,VA, 17, 13,2023/2024,11/30/23
510364001881,MASSAPONAX HIGH,FREDERICKSBURG,VA, 196, 190,2023/2024,11/30/23
510243000993,MATHEWS HIGH,MATHEWS,VA, 31, 31,2023/2024,11/30/23
510084000340,MATOACA HIGH,CHESTERFIELD,VA, 239, 234,2023/2024,11/30/23
510267001117,MATTHEW FONTAINE MAURY HIGH,NORFOLK,VA, 234, 217,2023/2024,11/30/23
510126000538,MCLEAN HIGH,MCLEAN,VA, 410, 393,2023/2024,11/30/23
510084000342,MEADOWBROOK HIGH,RICHMOND,VA, 219, 195,2023/2024,11/30/23
510183000772,MECHANICSVILLE HIGH,MECHANICSVILLE,VA, 217, 204,2023/2024,11/30/23
510246003090,MECKLENBURG COUNTY HIGH,BASKERVILLE,VA, 143, 140,2023/2024,11/30/23
510264001063,MENCHVILLE HIGH,NEWPORT NEWS,VA, 237, 225,2023/2024,11/30/23
510129000283,MERIDIAN HIGH,FALLS CHURCH,VA, 140, 134,2023/2024,11/30/23
510249001012,MIDDLESEX HIGH,SALUDA,VA, 36, 36,2023/2024,11/30/23
510084002006,MIDLOTHIAN HIGH,MIDLOTHIAN,VA, 356, 344,2023/2024,11/30/23
510147002337,MILLBROOK HIGH,WINCHESTER,VA, 198, 187,2023/2024,11/30/23
01434321,MILLER SCHOOL OF ALBEMARLE,CHARLOTTESVILLE,VA, 31, 31,2023/2024,11/30/23
510189001851,MILLS E. GODWIN HIGH,RICHMOND,VA, 332, 325,2023/2024,11/30/23
A9106663,MILLWOOD SCHOOL,MIDLOTHIAN,VA, 7, 7,2023/2024,11/30/23
510084001833,MONACAN HIGH,RICHMOND,VA, 264, 251,2023/2024,11/30/23
510009002974,MONTICELLO GOVERNOR'S HEALTH SCIENCES ACADEMY,CHARLOTTESVILLE,VA, 7, 7,2023/2024,11/30/23
510009001747,MONTICELLO HIGH,CHARLOTTESVILLE,VA, 191, 180,2023/2024,11/30/23
510126000542,MOUNT VERNON HIGH,ALEXANDRIA,VA, 295, 271,2023/2024,11/30/23
01434693,MOUNTAIN MISSION SCHOOL,GRUNDY,VA, 11, 11,2023/2024,11/30/23
A9703478,MOUNTAIN VIEW CHRISTIAN ACADEMY,WINCHESTER,VA,<5,<5,2023/2024,11/30/23
510366002464,MOUNTAIN VIEW HIGH,STAFFORD,VA, 307, 293,2023/2024,11/30/23
510351001548,MOUNTAIN VIEW HIGH,QUICKSBURG,VA, 50, 43,2023/2024,11/30/23
510126001099,MOUNTAIN VIEW HIGH,CENTREVILLE,VA, 16, 15,2023/2024,11/30/23
510006002003,NANDUA HIGH,ONLEY,VA, 95, 89,2023/2024,11/30/23
510371002218,NANSEMOND RIVER HIGH,SUFFOLK,VA, 254, 244,2023/2024,11/30/23
01434092,NANSEMOND-SUFFOLK ACADEMY,SUFFOLK,VA, 63, 61,2023/2024,11/30/23
510159000673,NARROWS HIGH,NARROWS,VA, 38, 35,2023/2024,11/30/23
510258001032,NELSON COUNTY HIGH,LOVINGSTON,VA, 63, 60,2023/2024,11/30/23
A0903699,NEW COVENANT SCHOOLS,LYNCHBURG,VA, 17, 17,2023/2024,11/30/23
510261002156,NEW KENT HIGH,NEW KENT,VA, 154, 144,2023/2024,11/30/23
A0903701,NEW LIFE CHRISTIAN SCHOOLS,HILLSVILLE,VA, 8, 8,2023/2024,11/30/23
A9106681,NEW VISTAS SCHOOL,LYNCHBURG,VA,<5,<5,2023/2024,11/30/23
A9301015,NORFOLK ACADEMY,NORFOLK,VA, 71, 70,2023/2024,11/30/23
01433099,NORFOLK CHRISTIAN SCHOOLS,NORFOLK,VA, 36, 36,2023/2024,11/30/23
A0702369,NORFOLK COLLEGIATE SCHOOL,NORFOLK,VA, 47, 45,2023/2024,11/30/23
01433441,NORTH CROSS SCHOOL,ROANOKE,VA, 27, 27,2023/2024,11/30/23
510366001979,NORTH STAFFORD HIGH,STAFFORD,VA, 284, 267,2023/2024,11/30/23
510271001155,NORTHAMPTON HIGH,EASTVILLE,VA, 61, 58,2023/2024,11/30/23
510333001465,NORTHSIDE HIGH,ROANOKE,VA, 162, 156,2023/2024,11/30/23
510273001159,NORTHUMBERLAND HIGH,HEATHSVILLE,VA, 62, 59,2023/2024,11/30/23
510352001563,NORTHWOOD HIGH,SALTVILLE,VA, 44, 42,2023/2024,11/30/23
510267001122,NORVIEW HIGH,NORFOLK,VA, 253, 236,2023/2024,11/30/23
510279001942,NOTTOWAY HIGH,CREWE,VA, 65, 59,2023/2024,11/30/23
01434106,OAK HILL ACADEMY,MOUTH OF WILSON,VA, 11, 11,2023/2024,11/30/23
A0303236,OAKCREST SCHOOL,MCLEAN,VA, 23, 22,2023/2024,11/30/23
510126000550,OAKTON HIGH,VIENNA,VA, 456, 443,2023/2024,11/30/23
A1102306,OAKTREE ACADEMY,VIRGINIA BEACH,VA, 13, 13,2023/2024,11/30/23
510384001046,OCEAN LAKES HIGH,VIRGINIA BEACH,VA, 354, 337,2023/2024,11/30/23
510324001373,OPEN HIGH,RICHMOND,VA, 40, 39,2023/2024,11/30/23
510282001174,ORANGE COUNTY HIGH,ORANGE,VA, 194, 185,2023/2024,11/30/23
510236000978,OSBOURN HIGH,MANASSAS,VA, 256, 231,2023/2024,11/30/23
510313001313,OSBOURN PARK HIGH,MANASSAS,VA, 461, 435,2023/2024,11/30/23
510081000303,OSCAR F. SMITH HIGH,CHESAPEAKE,VA, 320, 295,2023/2024,11/30/23
510285001181,PAGE COUNTY HIGH,SHENANDOAH,VA, 51, 45,2023/2024,11/30/23
510225000928,PARK VIEW HIGH,STERLING,VA, 176, 157,2023/2024,11/30/23
510246001008,PARK VIEW HIGH,SOUTH HILL,VA, 21, 18,2023/2024,11/30/23
510056000217,PARRY MCCLUER HIGH,BUENA VISTA,VA, 41, 40,2023/2024,11/30/23
510288001188,PATRICK COUNTY HIGH,STUART,VA, 95, 93,2023/2024,11/30/23
510183000776,PATRICK HENRY HIGH,ASHLAND,VA, 178, 167,2023/2024,11/30/23
510330001430,PATRICK HENRY HIGH,ROANOKE,VA, 276, 253,2023/2024,11/30/23
510390001749,PATRICK HENRY HIGH,GLADE SPRING,VA, 51, 48,2023/2024,11/30/23
510313002850,PATRIOT HIGH,NOKESVILLE,VA, 451, 440,2023/2024,11/30/23
02122129,PAUL VI CATHOLIC HIGH SCHOOL,FAIRFAX,VA, 177, 169,2023/2024,11/30/23
A0503587,PENINSULA CATHOLIC HIGH SCHOOL,NEWPORT NEWS,VA, 49, 46,2023/2024,11/30/23
510291001198,PETERSBURG HIGH,PETERSBURG,VA, 111, 94,2023/2024,11/30/23
510180000755,PHOEBUS HIGH,HAMPTON,VA, 135, 124,2023/2024,11/30/23
51FN00251,PINNACLE ACADEMY,OAKTON,VA, 11, 11,2023/2024,11/30/23
510264001238,POINT OPTION ALTERNATIVE SCHOOL,NEWPORT NEWS,VA, 10, 10,2023/2024,11/30/23
A0990136,POPE JOHN PAUL THE GREAT CATHOLIC HIGH SCHOOL,DUMFRIES,VA, 96, 95,2023/2024,11/30/23
510298001231,POQUOSON HIGH,POQUOSON,VA, 108, 103,2023/2024,11/30/23
01432787,PORTSMOUTH CHRISTIAN SCHOOL,PORTSMOUTH,VA, 19, 18,2023/2024,11/30/23
510225001627,POTOMAC FALLS HIGH,POTOMAC FALLS,VA, 270, 256,2023/2024,11/30/23
510313001857,POTOMAC HIGH,DUMFRIES,VA, 277, 256,2023/2024,11/30/23
510303001268,POWHATAN HIGH,POWHATAN,VA, 170, 161,2023/2024,11/30/23
510306001271,PRINCE EDWARD COUNTY HIGH,FARMVILLE,VA, 80, 73,2023/2024,11/30/23
510309001280,PRINCE GEORGE HIGH,PRINCE GEORGE,VA, 244, 230,2023/2024,11/30/23
510384000412,PRINCESS ANNE HIGH,VIRGINIA BEACH,VA, 269, 260,2023/2024,11/30/23
A0303241,PROVIDENCE CLASSICAL SCHOOL,WILLIAMSBURG,VA,<5,<5,2023/2024,11/30/23
510315001338,PULASKI COUNTY SENIOR HIGH,DUBLIN,VA, 216, 211,2023/2024,11/30/23
630001600070,QUANTICO MIDDLE/HIGH SCHOOL,QUANTICO,VA, 16, 15,2023/2024,11/30/23
510318001345,RADFORD HIGH,RADFORD,VA, 92, 91,2023/2024,11/30/23
510075000270,RANDOLPH-HENRY HIGH,CHARLOTTE COURT HOUSE,VA, 66, 61,2023/2024,11/30/23
01433135,RANDOLPH-MACON ACADEMY,FRONT ROYAL,VA, 39, 35,2023/2024,11/30/23
510321001346,RAPPAHANNOCK COUNTY HIGH,WASHINGTON,VA, 32, 31,2023/2024,11/30/23
510327001409,RAPPAHANNOCK HIGH,WARSAW,VA, 60, 56,2023/2024,11/30/23
51FN00061,REGENTS SCHOOL OF CHARLOTTESVILLE,CHARLOTTESVILLE,VA, 5, 5,2023/2024,11/30/23
A0992066,RENAISSANCE SCHOOL,CHARLOTTESVILLE,VA, 6, 5,2023/2024,11/30/23
510381001661,RICHLANDS HIGH,RICHLANDS,VA, 104, 99,2023/2024,11/30/23
01434172,RICHMOND CHRISTIAN SCHOOL,CHESTERFIELD,VA, 13, 13,2023/2024,11/30/23
510324002075,RICHMOND COMMUNITY HIGH,RICHMOND,VA, 37, 35,2023/2024,11/30/23
510114002981,RIDGEVIEW HIGH,CLINTWOOD,VA, 95, 93,2023/2024,11/30/23
510364002462,RIVERBEND HIGH,FREDERICKSBURG,VA, 286, 271,2023/2024,11/30/23
510030000129,RIVERHEADS HIGH,STAUNTON,VA, 60, 59,2023/2024,11/30/23
510225003001,RIVERSIDE HIGH,LEESBURG,VA, 343, 336,2023/2024,11/30/23
01431648,ROANOKE CATHOLIC SCHOOL,ROANOKE,VA, 25, 25,2023/2024,11/30/23
01432696,ROANOKE VALLEY CHRISTIAN SCHOOLS,ROANOKE,VA, 22, 21,2023/2024,11/30/23
510126000561,ROBINSON SECONDARY,FAIRFAX,VA, 477, 463,2023/2024,11/30/23
510225002969,ROCK RIDGE HIGH,ASHBURN,VA, 261, 256,2023/2024,11/30/23
510337000204,ROCKBRIDGE COUNTY HIGH,LEXINGTON,VA, 147, 143,2023/2024,11/30/23
510411001805,RURAL RETREAT HIGH,RURAL RETREAT,VA, 50, 48,2023/2024,11/30/23
510060000231,RUSTBURG HIGH,RUSTBURG,VA, 91, 87,2023/2024,11/30/23
510348001536,RYE COVE HIGH,DUFFIELD,VA, 27, 27,2023/2024,11/30/23
51FN00387,SAINT JOHN BOSCO SCHOOL,STERLING,VA, 7, 7,2023/2024,11/30/23
A9904400,SALEM CHRISTIAN SCHOOL,CROZIER,VA,<5,<5,2023/2024,11/30/23
510384002166,SALEM HIGH,VIRGINIA BEACH,VA, 293, 283,2023/2024,11/30/23
510346002043,SALEM HIGH,SALEM,VA, 238, 231,2023/2024,11/30/23
51FN00391,SETON HOME STUDY SCHOOL,FRONT ROYAL,VA, 153, 151,2023/2024,11/30/23
A9304184,SETON SCHOOL,MANASSAS,VA, 45, 44,2023/2024,11/30/23
01435234,SHENANDOAH VALLEY ACADEMY,NEW MARKET,VA, 40, 39,2023/2024,11/30/23
510147000524,SHERANDO HIGH,STEPHENS CITY,VA, 215, 207,2023/2024,11/30/23
510387002657,SKYLINE HIGH,FRONT ROYAL,VA, 89, 84,2023/2024,11/30/23
A0903709,SMITH MOUNTAIN LAKE CHRISTIAN ACADEMY,WIRTZ,VA, 15, 14,2023/2024,11/30/23
510201000875,SMITHFIELD HIGH,SMITHFIELD,VA, 185, 176,2023/2024,11/30/23
510126002436,SOUTH COUNTY HIGH,LORTON,VA, 433, 418,2023/2024,11/30/23
510126000566,SOUTH LAKES HIGH,RESTON,VA, 449, 430,2023/2024,11/30/23
01434219,SOUTHAMPTON ACADEMY,COURTLAND,VA, 18, 17,2023/2024,11/30/23
510360001582,SOUTHAMPTON HIGH,COURTLAND,VA, 84, 81,2023/2024,11/30/23
510339001872,SPOTSWOOD HIGH,PENN LAIRD,VA, 140, 132,2023/2024,11/30/23
510364001593,SPOTSYLVANIA HIGH,SPOTSYLVANIA,VA, 142, 134,2023/2024,11/30/23
02063386,ST ANNE'S-BELFIELD SCHOOL,CHARLOTTESVILLE,VA, 38, 38,2023/2024,11/30/23
02064528,ST CATHERINES SCHOOL,RICHMOND,VA, 46, 46,2023/2024,11/30/23
02065099,ST CHRISTOPHER'S SCHOOL,RICHMOND,VA, 45, 45,2023/2024,11/30/23
01431706,ST GERTRUDE HIGH SCHOOL,RICHMOND,VA, 39, 39,2023/2024,11/30/23
02063863,ST MARGARETS SCHOOL,TAPPAHANNOCK,VA, 11, 10,2023/2024,11/30/23
A0903713,ST MICHAEL THE ARCHANGEL HIGH SCHOOL,FREDERICKSBURG,VA, 9, 8,2023/2024,11/30/23
01435336,ST STEPHENS & ST AGNES SCHOOL - UPPER SCHOOL,ALEXANDRIA,VA, 59, 55,2023/2024,11/30/23
510366002984,STAFFORD ACADEMY FOR TECHNOLGY (STAT),STAFFORD,VA, 5, 5,2023/2024,11/30/23
510366001602,STAFFORD SENIOR HIGH,FREDERICKSBURG,VA, 293, 275,2023/2024,11/30/23
510369001606,STAUNTON HIGH,STAUNTON,VA, 108, 103,2023/2024,11/30/23
510036000156,STAUNTON RIVER HIGH,MONETA,VA, 81, 78,2023/2024,11/30/23
510225002538,STONE BRIDGE HIGH,ASHBURN,VA, 311, 296,2023/2024,11/30/23
02065587,STONE BRIDGE SCHOOL,CHESAPEAKE,VA, 21, 19,2023/2024,11/30/23
510351001549,STRASBURG HIGH,STRASBURG,VA, 45, 45,2023/2024,11/30/23
01432528,STUART HALL,STAUNTON,VA, 8, 8,2023/2024,11/30/23
510030000132,STUARTS DRAFT HIGH,STUARTS DRAFT,VA, 94, 93,2023/2024,11/30/23
A9708111,SUFFOLK CHRISTIAN ACADEMY,SUFFOLK,VA, 6, 6,2023/2024,11/30/23
A1392046,SUMMIT CHRISTIAN ACADEMY,YORKTOWN,VA, 9, 8,2023/2024,11/30/23
510375001635,SURRY COUNTY HIGH,DENDRON,VA, 22, 18,2023/2024,11/30/23
510378001643,SUSSEX CENTRAL HIGH,SUSSEX,VA, 32, 29,2023/2024,11/30/23
510415001820,TABB HIGH,YORKTOWN,VA, 214, 207,2023/2024,11/30/23
510384000434,TALLWOOD HIGH,VIRGINIA BEACH,VA, 304, 291,2023/2024,11/30/23
01637117,TANDEM FRIENDS SCHOOL,CHARLOTTESVILLE,VA, 20, 19,2023/2024,11/30/23
510381001668,TAZEWELL HIGH,TAZEWELL,VA, 81, 77,2023/2024,11/30/23
510027000109,TECHNICAL EDUCATION & CAREER CENTER,ARLINGTON,VA, 67, 62,2023/2024,11/30/23
01434274,TEMPLE CHRISTIAN SCHOOL,MADISON HEIGHTS,VA, 9, 9,2023/2024,11/30/23
A9106589,THE CARMEL SCHOOL,RUTHER GLEN,VA, 8, 8,2023/2024,11/30/23
A9106610,THE COVENANT SCHOOL,CHARLOTTESVILLE,VA, 33, 33,2023/2024,11/30/23
510025202848,THE GOVERNOR'S SCHOOL @ INNOVATION PARK,MANASSAS,VA, 6, 6,2023/2024,11/30/23
51FN00245,THE HAGUE SCHOOL,NORFOLK,VA, 8, 8,2023/2024,11/30/23
A0903718,THE HOWARD GARDNER SCHOOL,ALEXANDRIA,VA, 5, 5,2023/2024,11/30/23
51FN00167,THE KEYSTONE SCHOOL,HERNDON,VA, 19, 19,2023/2024,11/30/23
51FN00167,THE KEYSTONE SCHOOL,RESTON,VA, 41, 39,2023/2024,11/30/23
02063874,THE MADEIRA SCHOOL,MCLEAN,VA, 33, 33,2023/2024,11/30/23
A0303250,THE NEW COMMUNITY SCHOOL,RICHMOND,VA, 16, 16,2023/2024,11/30/23
A9304211,THE NEW SCHOOL OF NORTHERN VIRGINIA,FAIRFAX,VA, 13, 13,2023/2024,11/30/23
01433452,THE POTOMAC SCHOOL,MCLEAN,VA, 46, 45,2023/2024,11/30/23
01433565,THE STEWARD SCHOOL,RICHMOND,VA, 55, 55,2023/2024,11/30/23
51FN00131,THE SUMMIT ACADEMY,FREDERICKSBURG,VA, 8, 8,2023/2024,11/30/23
510084000350,THOMAS DALE HIGH,CHESTER,VA, 403, 384,2023/2024,11/30/23
510324002070,THOMAS JEFFERSON HIGH,RICHMOND,VA, 129, 120,2023/2024,11/30/23
510126002034,THOMAS JEFFERSON HIGH FOR SCIENCE AND TECHNOLOGY,ALEXANDRIA,VA, 363, 358,2023/2024,11/30/23
510219000904,THOMAS WALKER HIGH,EWING,VA, 37, 34,2023/2024,11/30/23
A0303252,TIDEWATER ACADEMY,WAKEFIELD,VA, 7, 7,2023/2024,11/30/23
51FN00363,TIDEWATER COLLEGIATE ACADEMY,VIRGINIA BEACH,VA,<5,<5,2023/2024,11/30/23
01433496,TIMBERLAKE CHRISTIAN SCHOOLS,FOREST,VA, 20, 20,2023/2024,11/30/23
K9306124,TRINITY CHRISTIAN SCHOOL OF FAIRFAX,FAIRFAX,VA, 42, 41,2023/2024,11/30/23
01434354,TRINITY EPISCOPAL SCHOOL,RICHMOND,VA, 80, 77,2023/2024,11/30/23
A0110062,TRINITY SCHOOL AT MEADOW VIEW,FALLS CHURCH,VA, 18, 18,2023/2024,11/30/23
510294001227,TUNSTALL HIGH,DRY FORK,VA, 143, 139,2023/2024,11/30/23
510339002164,TURNER ASHBY HIGH,BRIDGEWATER,VA, 123, 120,2023/2024,11/30/23
510225002817,TUSCARORA HIGH,LEESBURG,VA, 209, 197,2023/2024,11/30/23
510348001539,TWIN SPRINGS HIGH,NICKELSVILLE,VA, 33, 33,2023/2024,11/30/23
510051001947,TWIN VALLEY HIGH,PILGRIMS KNOB,VA, 28, 25,2023/2024,11/30/23
510408001792,UNION HIGH,BIG STONE GAP,VA, 109, 103,2023/2024,11/30/23
AA001562,UNITED CHRISTIAN ACADEMY,STANARDSVILLE,VA,<5,<5,2023/2024,11/30/23
510313001321,UNITY REED HIGH,MANASSAS,VA, 274, 262,2023/2024,11/30/23
510189000835,VARINA HIGH,RICHMOND,VA, 211, 200,2023/2024,11/30/23
A0503611,VERITAS SCHOOL,RICHMOND,VA, 26, 26,2023/2024,11/30/23
A0903722,VIRGINIA ACADEMY,ASHBURN,VA, 31, 28,2023/2024,11/30/23
01432481,VIRGINIA EPISCOPAL SCHOOL,LYNCHBURG,VA, 30, 28,2023/2024,11/30/23
510045000179,VIRGINIA HIGH,BRISTOL,VA, 91, 88,2023/2024,11/30/23
51FP00000001,VIRGINIA VIRTUAL ACADEMY,RICHMOND,VA, 11, 11,2023/2024,11/30/23
51FP00000001,VIRGINIA VIRTUAL ACADEMY,FAIRFAX,VA,<5,<5,2023/2024,11/30/23
51FP00000001,VIRGINIA VIRTUAL ACADEMY,HERNDON,VA, 25, 24,2023/2024,11/30/23
51FP00000001,VIRGINIA VIRTUAL ACADEMY,STAUNTON,VA, 18, 18,2023/2024,11/30/23
A9703503,WAKEFIELD COUNTY DAY SCHOOL,FLINT HILL,VA, 6, 6,2023/2024,11/30/23
510027000111,WAKEFIELD HIGH,ARLINGTON,VA, 375, 351,2023/2024,11/30/23
A9106736,WAKEFIELD SCHOOL,THE PLAINS,VA, 15, 15,2023/2024,11/30/23
A9301004,WALSINGHAM ACADEMY,WILLIAMSBURG,VA, 33, 33,2023/2024,11/30/23
510402002658,WARHILL HIGH,WILLIAMSBURG,VA, 189, 181,2023/2024,11/30/23
510387001733,WARREN COUNTY HIGH,FRONT ROYAL,VA, 81, 74,2023/2024,11/30/23
510264001076,WARWICK HIGH,NEWPORT NEWS,VA, 206, 197,2023/2024,11/30/23
510027000112,WASHINGTON-LIBERTY HIGH,ARLINGTON,VA, 403, 379,2023/2024,11/30/23
510393001759,WAYNESBORO HIGH,WAYNESBORO,VA, 114, 114,2023/2024,11/30/23
510395001763,WEST POINT MIDDLE/HIGH,WEST POINT,VA, 41, 40,2023/2024,11/30/23
510126000489,WEST POTOMAC HIGH,ALEXANDRIA,VA, 432, 415,2023/2024,11/30/23
510126002945,WEST POTOMAC HIGH SCHOOL ACADEMY,ALEXANDRIA,VA, 30, 24,2023/2024,11/30/23
510126000585,WEST SPRINGFIELD HIGH,SPRINGFIELD,VA, 497, 480,2023/2024,11/30/23
510009000035,WESTERN ALBEMARLE HIGH,CROZET,VA, 186, 184,2023/2024,11/30/23
510081000312,WESTERN BRANCH HIGH,CHESAPEAKE,VA, 322, 305,2023/2024,11/30/23
510126002529,WESTFIELD HIGH,CHANTILLY,VA, 448, 433,2023/2024,11/30/23
510398001768,WESTMORELAND HIGH,MONTROSS,VA, 50, 45,2023/2024,11/30/23
5103980F0009,WESTMORELAND HIGH SCHOOL,MONTROSS,VA, 7, 7,2023/2024,11/30/23
01645547,WESTOVER CHRISTIAN ACADEMY,DANVILLE,VA, 28, 28,2023/2024,11/30/23
510333001476,WILLIAM BYRD HIGH,VINTON,VA, 186, 179,2023/2024,11/30/23
510060000233,WILLIAM CAMPBELL HIGH,NARUNA,VA, 31, 28,2023/2024,11/30/23
510330001438,WILLIAM FLEMING HIGH,ROANOKE,VA, 217, 196,2023/2024,11/30/23
510171000702,WILLIAM MONROE HIGH,STANARDSVILLE,VA, 113, 108,2023/2024,11/30/23
510030000138,WILSON MEMORIAL HIGH,FISHERSVILLE,VA, 112, 104,2023/2024,11/30/23
510201000877,WINDSOR HIGH,WINDSOR,VA, 87, 83,2023/2024,11/30/23
01433725,WOODBERRY FOREST SCHOOL,WOODBERRY FOREST,VA, 53, 51,2023/2024,11/30/23
510313001327,WOODBRIDGE HIGH,WOODBRIDGE,VA, 449, 427,2023/2024,11/30/23
510225002812,WOODGROVE HIGH,PURCELLVILLE,VA, 245, 235,2023/2024,11/30/23
510264001453,WOODSIDE HIGH,NEWPORT NEWS,VA, 240, 221,2023/2024,11/30/23
510126000600,WOODSON HIGH,FAIRFAX,VA, 451, 439,2023/2024,11/30/23
510415001823,YORK HIGH,YORKTOWN,VA, 180, 175,2023/2024,11/30/23
510415002330,YORK RIVER ACADEMY,YORKTOWN,VA,<5,<5,2023/2024,11/30/23
510027000115,YORKTOWN HIGH,ARLINGTON,VA, 411, 396,2023/2024,11/30/23
78FN00017,ALL SAINTS CATHEDRAL SCHOOL,,VI,<5,<5,2023/2024,11/30/23
78FN00018,ANTILLES SCHOOL,,VI, 27, 25,2023/2024,11/30/23
780003000005,CHARLOTTE AMALIE HIGH SCHOOL,,VI, 130, 119,2023/2024,11/30/23
78FN00009,FREE WILL BAPTIST CHRISTIAN SCHOOL,,VI, 13, 12,2023/2024,11/30/23
78FN00015,GIFFT HILL SCHOOL,,VI, 6, 6,2023/2024,11/30/23
78FN00010,GOOD HOPE COUNTRY DAY SCHOOL,,VI, 19, 19,2023/2024,11/30/23
780003000015,IVANNA EUDORA KEAN HIGH SCHOOL,,VI, 81, 75,2023/2024,11/30/23
78FN00022,PETER GRUBER INTERNATIONAL ACADEMY,,VI, 17, 16,2023/2024,11/30/23
780000200030,SAINT CROIX CENTRAL HIGH,,VI, 82, 73,2023/2024,11/30/23
78FN00006,ST CROIX SEVENTH-DAY ADVENTIST SCHOOL,,VI, 6, 5,2023/2024,11/30/23
78FN00012,ST JOSEPH HS,,VI, 6, 6,2023/2024,11/30/23
780000200013,ST. CROIX EDUCATIONAL COMPEX HIGH SCHOOL,,VI, 111, 105,2023/2024,11/30/23
78FN00023,ST. THOMAS-ST. JOHN SEVENTH-DAY ADVENTIST SCHOOL,,VI, 5, 5,2023/2024,11/30/23
78FN00025,STS PETER & PAUL CATHOLIC SCHOOL,,VI, 5, 5,2023/2024,11/30/23
500183000005,ARLINGTON MEMORIAL,ARLINGTON,VT, 5, 5,2023/2024,11/30/23
500824600346,BELLOWS FALLS UNION HIGH SCHOOL,BELLOWS FALLS,VT, 35, 34,2023/2024,11/30/23
500393000204,BELLOWS FREE ACADEMY MIDDLE/HIGH SCHOOL (FAIRFAX),FAIRFAX,VT, 39, 37,2023/2024,11/30/23
500002500205,BELLOWS FREE ACADEMY UHSD #48,ST ALBANS,VT, 116, 111,2023/2024,11/30/23
500822400334,BLUE MOUNTAIN UNION SCHOOL,WELLS RIVER,VT, 13, 12,2023/2024,11/30/23
500043100051,BRATTLEBORO UNION HIGH SCHOOL,BRATTLEBORO,VT, 84, 82,2023/2024,11/30/23
500282000063,BURLINGTON HIGH SCHOOL,BURLINGTON,VT, 162, 160,2023/2024,11/30/23
01422203,BURR & BURTON ACADEMY,MANCHESTER,VT, 134, 129,2023/2024,11/30/23
500285000074,CABOT SCHOOL,CABOT,VT, 5, 5,2023/2024,11/30/23
500294000426,CANAAN SCHOOLS,CANAAN,VT, 13, 12,2023/2024,11/30/23
500039600082,CHAMPLAIN VALLEY UNION HIGH SCHOOL,HINESBURG,VT, 228, 225,2023/2024,11/30/23
500324000087,COLCHESTER HIGH SCHOOL,COLCHESTER,VT, 106, 101,2023/2024,11/30/23
A0109624,COMPASS SCHOOL,WESTMINSTER STATION,VT, 6, 6,2023/2024,11/30/23
500339000428,CRAFTSBURY SCHOOLS,CRAFTSBURY COMMON,VT, 12, 11,2023/2024,11/30/23
500345000451,DANVILLE SCHOOL,DANVILLE,VT, 20, 20,2023/2024,11/30/23
500044400022,ENOSBURG FALLS MIDDLE/HIGH SCHOOL,ENOSBURG FALLS,VT, 27, 27,2023/2024,11/30/23
500000600120,ESSEX COMMUNITY EDUCATION CENTER UHSD #46,ESSEX JUNCTION,VT, 193, 190,2023/2024,11/30/23
500044000127,FAIR HAVEN UNION MIDDLE AND HIGH SCHOOL,FAIR HAVEN,VT, 49, 43,2023/2024,11/30/23
500042700348,GREEN MOUNTAIN UNION HIGH SCHOOL,CHESTER,VT, 26, 25,2023/2024,11/30/23
01635969,GREEN MOUNTAIN VALLEY SCHOOL,WAITSFIELD,VT, 11, 10,2023/2024,11/30/23
500459000151,HARTFORD HIGH SCHOOL,WHITE RIVER JUNCTION,VT, 79, 75,2023/2024,11/30/23
500040300148,HARWOOD UNION MIDDLE/HIGH SCHOOL,MORETOWN,VT, 83, 83,2023/2024,11/30/23
500824300343,HAZEN UNION HIGH SCHOOL,HARDWICK,VT, 19, 18,2023/2024,11/30/23
01422611,KILLINGTON MOUNTAIN SCHOOL,KILLINGTON,VT, 9, 8,2023/2024,11/30/23
500505000170,LAKE REGION UNION HIGH SCHOOL,ORLEANS,VT, 47, 46,2023/2024,11/30/23
500039700171,LAMOILLE UNION HIGH SCHOOL,HYDE PARK,VT, 37, 35,2023/2024,11/30/23
500043200173,LELAND & GRAY UNION MIDDLE & HIGH SCHOOL,TOWNSHEND,VT, 13, 13,2023/2024,11/30/23
A0303186,LONG TRAIL SCHOOL,DORSET,VT, 18, 18,2023/2024,11/30/23
01422291,LYNDON INSTITUTE,LYNDON CENTER,VT, 46, 46,2023/2024,11/30/23
500040200189,MIDDLEBURY UNION HIGH SCHOOL,MIDDLEBURY,VT, 86, 85,2023/2024,11/30/23
500039300344,MILL RIVER UNION HIGH SCHOOL,NORTH CLARENDON,VT, 28, 28,2023/2024,11/30/23
500561000125,MILTON SENIOR HIGH SCHOOL,MILTON,VT, 63, 60,2023/2024,11/30/23
